geo_unit,geometry,area,Population,Density
93050,"POLYGON ((3773928.314669548 2890106.906884565, 3773943.797463519 2890110.3480333593, 3774536.731365316 2889598.592092449, 3775220.1221165718 2889776.140142979, 3775712.3583363537 2889472.3589648223, 3775757.859821464 2889377.1347482065, 3775843.51711722 2889232.530172792, 3775900.4592421735 2889151.186287559, 3775965.464341392 2889099.1233555526, 3776244.808196847 2888934.2518436466, 3776347.4717194126 2888884.4108298915, 3776592.018588944 2888895.8581209155, 3776586.054744181 2888876.1258756914, 3776474.69242575 2888834.126840434, 3776402.6297217584 2888805.4497149386, 3776334.064382095 2888690.800201669, 3776322.658038199 2888572.1816978077, 3776439.174942251 2888034.3276221664, 3776442.6520802956 2888018.9174524453, 3776450.529614471 2887997.95949393, 3776458.882767671 2887982.0821569534, 3776479.619644239 2887938.6838080236, 3776494.908500836 2887891.786890192, 3776493.2253423366 2887826.6143452805, 3776466.325802217 2887759.1335745137, 3776422.9871021397 2887728.4075579406, 3776137.00433405 2887632.577781371, 3776085.788005046 2887622.8099033562, 3775964.0470166802 2887610.4514657273, 3775889.0038079564 2887613.219064103, 3775685.8682734165 2887649.468555516, 3775555.294077064 2887698.2655348093, 3775403.8045275435 2887739.2165287486, 3775116.12363899 2887774.3216382414, 3774941.744830355 2887787.4132141233, 3774114.1636100323 2887771.736346675, 3773233.7135906285 2887740.428988469, 3773026.522824508 2887726.917214586, 3773029.0538993794 2887751.803421547, 3772987.1935539525 2887932.019025289, 3772909.93325611 2888156.63803544, 3772950.237255262 2888536.6417706357, 3773094.3081174428 2889389.972813266, 3773266.0497304103 2890170.9913573926, 3773244.755781143 2890208.413597027, 3773400.672326357 2890269.456334323, 3773576.9498287896 2890286.3316429206, 3773625.583899063 2890276.0410111276, 3773689.7158567873 2890236.120949524, 3773915.057879605 2890055.407728577, 3773928.314669548 2890106.906884565))",6.668320781755804,34658.0,5197.0
93051,"POLYGON ((3777751.1658193944 2882243.57033574, 3777737.2791508036 2882255.0522415536, 3776920.8266384862 2882717.2147365008, 3776485.3995518493 2882983.774066608, 3776308.11588213 2883159.067400289, 3776185.9367516274 2883438.2423384064, 3776178.141048654 2883509.450325293, 3776162.311200291 2883561.32486657, 3776133.1336398902 2883619.704832077, 3776145.1391085894 2883638.557315274, 3776362.7438148865 2884088.4244543235, 3775564.1104176347 2884931.662179773, 3775232.383405225 2885272.9308196935, 3775076.0928188018 2885414.956742457, 3774856.89696607 2885603.6187051856, 3774672.5390192475 2885683.9048914853, 3774372.6367897717 2885754.7585179484, 3774284.4869750566 2885792.3550433284, 3774124.189252733 2885894.762410632, 3774064.3944623927 2886012.1651560776, 3774030.51124073 2886095.321952354, 3774302.5097302278 2886159.720115961, 3773997.165918865 2886709.750903048, 3773706.7149705705 2886790.3572550933, 3773067.835560343 2887344.6176990587, 3772669.34731281 2887622.4425319186, 3772639.79275022 2887676.739430096, 3772665.683775784 2887684.1081349947, 3772705.92586605 2887697.8409061064, 3772799.340082243 2887715.4227662417, 3773011.6057443423 2887728.4475554945, 3773026.522824508 2887726.917214586, 3773233.7135906285 2887740.428988469, 3774114.1636100323 2887771.736346675, 3774941.744830355 2887787.4132141233, 3775116.12363899 2887774.3216382414, 3775403.8045275435 2887739.2165287486, 3775555.294077064 2887698.2655348093, 3775685.8682734165 2887649.468555516, 3775889.0038079564 2887613.219064103, 3775964.0470166802 2887610.4514657273, 3776085.788005046 2887622.8099033562, 3776137.00433405 2887632.577781371, 3776422.9871021397 2887728.4075579406, 3776466.325802217 2887759.1335745137, 3776493.2253423366 2887826.6143452805, 3776494.908500836 2887891.786890192, 3776479.619644239 2887938.6838080236, 3776458.882767671 2887982.0821569534, 3776450.529614471 2887997.95949393, 3776660.790593909 2888015.3063200465, 3776882.434164253 2887605.084898879, 3776908.4370918246 2887466.6995588075, 3776926.63800159 2887399.421092064, 3777300.873168351 2886219.725797091, 3777599.312371623 2885282.3934496157, 3777606.7341352203 2885256.5540822437, 3777626.534714883 2885204.199522558, 3777970.3412241885 2884282.6256482294, 3778035.3424397064 2883788.3033042783, 3778064.13712706 2883282.571734874, 3778065.9362232676 2883201.9878636776, 3778070.556783717 2883050.673086628, 3778082.770613768 2882973.0118380077, 3778069.733986278 2882944.2064562775, 3778065.151485174 2882899.514259179, 3778075.0117369806 2882848.2121661506, 3778089.273008286 2882791.362357549, 3778098.4859697623 2882684.839194007, 3778094.387222429 2882594.8690236676, 3778064.8896818766 2882512.45737707, 3778035.4376948723 2882470.24723737, 3777979.6372972396 2882415.7846778883, 3777809.8792253137 2882277.6509215524, 3777751.1658193944 2882243.57033574))",13.238022536703754,62592.0,4728.0
93053,"POLYGON ((3768272.352915195 2891155.74596668, 3768110.820860797 2891186.921972497, 3768115.787414834 2891239.9202313246, 3768151.9833683954 2891341.1859703492, 3768181.2429500967 2891412.359085885, 3768300.269106825 2891705.404436259, 3768264.907213922 2891946.215569428, 3767872.8208444803 2892344.3809368215, 3767514.670254331 2892879.6135517815, 3767511.204629247 2892895.123975989, 3767558.6605196744 2893015.8137467285, 3767655.5472110463 2893226.8488162286, 3767732.9272366306 2893394.7241469105, 3767736.0271831676 2893424.5814355076, 3767803.1811559787 2893442.664266889, 3768283.8707125336 2893528.222077387, 3769149.3490514196 2893684.119211979, 3769235.452408199 2893740.4906565547, 3769281.9658733387 2893901.476142371, 3769583.88961822 2894005.6960913246, 3769779.1611077804 2894000.3337154407, 3769848.1997751873 2893988.183220309, 3769886.363864861 2893969.0433197194, 3769892.2808377817 2893928.2699933234, 3769890.5899840924 2893863.097778752, 3769967.0284472816 2893177.895693655, 3769814.644287016 2892186.055411771, 3769812.578234973 2892166.150539826, 3770206.98915834 2892094.8513329825, 3770090.593004725 2891840.554214606, 3769251.9986662045 2891053.4349767715, 3769222.651358867 2891011.319207241, 3769185.9762467174 2891045.2931994568, 3769132.7855566745 2891065.874448336, 3768805.484084071 2891115.1603494035, 3768484.4209804987 2891118.5164902825, 3768434.239230054 2891118.706401076, 3768272.352915195 2891155.74596668))",5.065587315199709,40161.0,7928.0
93055,"POLYGON ((3763989.543847811 2894133.6247010324, 3764047.3238724954 2894206.984160489, 3764378.2959850794 2894585.624234514, 3764531.7418615436 2894760.570015868, 3764883.483723441 2895156.2134121214, 3764899.8908125656 2895169.5149597838, 3764914.2398059373 2895163.0112959207, 3764946.5021215864 2895134.4838721673, 3765072.927024665 2894995.597681583, 3765176.9310732326 2894884.193929109, 3765227.583560934 2894838.72355444, 3765332.8149768203 2894787.512105979, 3765420.132951844 2894758.3244483406, 3765455.4965648865 2894759.654545509, 3765692.1319691665 2895061.609987892, 3765692.6985415686 2895066.58141288, 3765484.585258833 2895339.6554005933, 3765462.3630077345 2895367.118368993, 3765309.581465414 2895493.6571591836, 3765217.765803758 2895528.4032154297, 3765223.7745032134 2895537.8780791983, 3765496.9018316967 2895852.1097543603, 3765581.684195497 2895798.0363779855, 3765622.3861186435 2895753.521345386, 3765666.8457786897 2895697.6894484116, 3765689.152902772 2895677.556071435, 3765867.385180513 2894751.7856077324, 3766175.749895394 2894085.220948145, 3766443.0093540833 2893211.4173363424, 3766652.386047543 2893246.207859857, 3766721.4241429386 2893261.8978172196, 3766672.1771484576 2893119.9701005607, 3766608.5419659913 2892940.221500535, 3766558.4936251114 2892957.8900654437, 3766481.4330054075 2892912.3124045744, 3766439.048967837 2892802.8963104375, 3766427.6521868864 2892766.999819552, 3766418.818984255 2892744.5275839665, 3766181.7065653885 2892417.080271566, 3765935.571585975 2892101.5551762343, 3765842.0016421215 2892048.0126301856, 3765821.0864101886 2892040.169015226, 3765633.2440571347 2891999.492903969, 3765424.0028267317 2891996.152316873, 3765382.729439496 2891985.3371493584, 3765389.955721348 2892105.264498783, 3765388.08071637 2892135.599639594, 3765322.109541663 2892398.9535510275, 3765213.824214394 2892592.186694006, 3764739.60612722 2892767.3674127907, 3764528.4854983967 2892764.310791489, 3764529.611983609 2892824.513170323, 3764530.8315426316 2892934.965329829, 3764512.3612891007 2893344.034568323, 3764392.981550945 2893698.357740279, 3764357.4372991123 2893792.5366086066, 3764208.7878058827 2893958.887983313, 3764052.578137542 2894110.9884268357, 3763989.543847811 2894133.6247010324))",4.947929016963664,53060.0,10724.0
93057,"POLYGON ((3772851.8620150415 2893292.551135463, 3772840.987546875 2893283.642950671, 3772576.8786180713 2892959.380018606, 3772576.3124256474 2892954.4086295804, 3772559.4298475566 2892936.0251483773, 3771996.3342923773 2892693.1997820023, 3771977.4849822596 2892705.25959974, 3771684.092778656 2892831.393809395, 3771679.683792405 2892836.842292517, 3771693.6571384803 2892875.6074508377, 3771755.648923526 2893040.0340897767, 3771671.212339867 2893933.556492691, 3771625.991635891 2894964.737911903, 3771634.990529731 2895003.9796679784, 3771620.3564828457 2895105.99677946, 3772101.9469796848 2895141.2281836234, 3772744.5160598606 2895189.7727460037, 3772774.3387529836 2895186.6115674716, 3772767.8730978407 2895172.255173849, 3772744.7985115754 2894971.030216147, 3772816.6492265975 2894568.924740542, 3773041.9696530546 2894387.1030602776, 3773363.149787503 2894290.7744698655, 3773513.552838396 2894067.9919069735, 3773160.8093852773 2893662.4696927457, 3772852.894906743 2893302.5034285625, 3772851.8620150415 2893292.551135463))",3.052119575543048,22331.0,7317.0
93059,"POLYGON ((3762095.9534092485 2901542.775102338, 3762112.5612202007 2901562.489119046, 3763039.1998519036 2902273.083228695, 3763074.046885673 2902322.4059857065, 3763115.9837017744 2902388.4368005106, 3763117.0182887246 2902398.388877038, 3763137.3259021533 2902391.2117216517, 3763793.963926554 2902086.31205035, 3763803.336849774 2902080.28571482, 3763774.8130240873 2901997.788879832, 3763555.3564285734 2901275.7605635673, 3763315.630902459 2900773.0896318685, 3763161.629939069 2899586.7213282394, 3763200.911545765 2899381.6164810457, 3762824.393114261 2899440.9930464984, 3762764.7522911592 2899447.323683949, 3762397.438386875 2899522.403627733, 3761838.658893427 2899865.7579824394, 3761819.8132096557 2899877.820715228, 3761822.349567592 2899902.706119868, 3762016.363707353 2900841.383950539, 3762092.766614157 2901503.47818211, 3762095.9534092485 2901542.775102338))",3.595223891467644,27925.0,7767.0
93061,"POLYGON ((3765284.156257264 2891462.8582269526, 3765212.960918425 2891651.225452009, 3765132.115213485 2891694.8688865937, 3764517.311465427 2892508.058323058, 3764528.4854983967 2892764.310791489, 3764739.60612722 2892767.3674127907, 3765213.824214394 2892592.186694006, 3765322.109541663 2892398.9535510275, 3765388.08071637 2892135.599639594, 3765389.955721348 2892105.264498783, 3765382.729439496 2891985.3371493584, 3765354.6895147953 2891907.9156896784, 3765343.1561585055 2891843.786691085, 3765344.5549914893 2891808.3708177125, 3765369.1284388537 2891705.2940637213, 3765378.6939609833 2891553.4992912435, 3765377.101815569 2891488.31566368, 3765284.156257264 2891462.8582269526))",0.6006081424182282,18025.0,30011.0
93062,"POLYGON ((3772851.8620150415 2893292.551135463, 3772870.7112886105 2893280.4915472493, 3772978.9821847016 2893289.509856291, 3773580.6174807292 2893385.4130478743, 3773622.26088596 2893399.110982134, 3773644.283581173 2893420.9217405617, 3773683.4911345434 2893411.835784203, 3773738.171851942 2893406.0910851937, 3774065.0823251507 2893033.3099829974, 3774312.518728856 2892540.8997262088, 3774324.159756439 2892409.0166331665, 3774326.6030726563 2892383.654206039, 3774321.1739582154 2892183.1487581935, 3774251.4874249594 2892140.17515783, 3774172.416388843 2892103.1267985767, 3773991.95776693 2892056.5992689, 3773905.4867304163 2892045.589763255, 3773357.537658003 2892012.681417225, 3773290.9629883524 2892039.367448532, 3773265.089239738 2892063.2572811265, 3773250.4545806115 2892033.501077776, 3773128.3590633357 2891809.401198229, 3773090.267742888 2891743.597980783, 3773055.9460535436 2891701.958710285, 3773036.520852925 2891708.9471854763, 3772826.226847509 2891861.585404406, 3772764.4140529837 2891993.756925679, 3772756.5383976633 2892014.715267352, 3772744.1541214064 2892041.1315594437, 3772675.3009330225 2892153.875406677, 3772608.8816726957 2892241.157024611, 3772500.2744928803 2892307.857751957, 3772478.78369042 2892491.0440871287, 3772537.957857508 2892676.8490717993, 3772551.4642320126 2892710.633342604, 3772567.503013494 2892769.303199992, 3772578.0004064785 2892823.478667426, 3772581.754837554 2892908.555209692, 3772576.3124256474 2892954.4086295804, 3772576.8786180713 2892959.380018606, 3772840.987546875 2893283.642950671, 3772851.8620150415 2893292.551135463))",2.126094811700307,13993.0,6582.0
93063,"POLYGON ((3767736.0271831676 2893424.5814355076, 3767732.9272366306 2893394.7241469105, 3767655.5472110463 2893226.8488162286, 3767558.6605196744 2893015.8137467285, 3767511.204629247 2892895.123975989, 3767514.670254331 2892879.6135517815, 3767872.8208444803 2892344.3809368215, 3768264.907213922 2891946.215569428, 3768300.269106825 2891705.404436259, 3768181.2429500967 2891412.359085885, 3768151.9833683954 2891341.1859703492, 3768115.787414834 2891239.9202313246, 3768110.820860797 2891186.921972497, 3768272.352915195 2891155.74596668, 3768256.1320999013 2890996.5763724293, 3767827.6904126317 2890587.965043254, 3767746.0855257306 2890526.0348104564, 3767698.8128125286 2890505.8426002725, 3767606.33343926 2890485.3634022097, 3767351.8767623324 2890451.675647076, 3767241.774288468 2890457.413641832, 3767214.249463349 2890470.105999806, 3767080.176919299 2890751.449781075, 3767067.8930966244 2890777.8580685123, 3767039.6605189946 2890846.204336908, 3767096.5008612205 2890861.3570074956, 3767126.972702969 2890963.674765563, 3767169.6517450353 2891135.1830939637, 3766954.867543052 2891293.397623898, 3766729.7605930804 2891301.8279579217, 3766669.171266551 2891298.092240516, 3766670.2957367203 2891358.294554468, 3766639.03820462 2891568.9617272425, 3766519.823408281 2892060.1675678943, 3766429.5272423667 2892736.664917572, 3766427.6521868864 2892766.999819552, 3766439.048967837 2892802.8963104375, 3766481.4330054075 2892912.3124045744, 3766558.4936251114 2892957.8900654437, 3766608.5419659913 2892940.221500535, 3766672.1771484576 2893119.9701005607, 3766721.4241429386 2893261.8978172196, 3767736.0271831676 2893424.5814355076))",3.5593983749181857,25411.0,7139.0
93064,"POLYGON ((3771328.825952362 2888763.648229903, 3771318.5939068035 2888860.219672624, 3771299.743599532 2888872.27960624, 3771284.826770815 2888873.810325494, 3770454.900862526 2888999.121787832, 3770261.5246854867 2889040.884037571, 3770314.9827012485 2889171.052466463, 3770137.5567350397 2889507.4059679667, 3769897.845528709 2889781.181260002, 3769747.6444641137 2890099.445673503, 3769569.80677738 2890526.7068347265, 3769559.9551977105 2890578.0101395785, 3769424.507982369 2890849.025043533, 3769289.1500266334 2890974.1832105345, 3769222.651358867 2891011.319207241, 3769251.9986662045 2891053.4349767715, 3770090.593004725 2891840.554214606, 3770206.98915834 2892094.8513329825, 3770237.845445872 2892101.641968588, 3770358.934159116 2892058.8692654865, 3770387.2577903126 2892040.774121232, 3770683.1453128634 2891929.4731378756, 3770929.9227130394 2891838.3622285826, 3771215.44187928 2891733.1841937806, 3771440.7392436382 2891629.2588296137, 3771540.0090761073 2891572.1966386014, 3771532.7988428315 2891522.027642576, 3771494.8736199928 2891429.06966429, 3771439.2603872307 2891171.958416371, 3771582.9733565273 2890809.090637211, 3771619.083417756 2890770.146561443, 3771721.793150541 2890694.0592903313, 3771822.0691497643 2890643.4347530883, 3771841.4851371655 2890636.346389136, 3772061.34238304 2890651.150646813, 3772203.1106028063 2890824.8171008546, 3772223.4597822158 2890827.690807798, 3772398.211808372 2890718.9658704894, 3772454.2142359964 2890678.014674513, 3772457.6809825217 2890662.5046303053, 3772386.8727969388 2890559.33030644, 3771694.9066181686 2889447.7378859073, 3771597.6168940123 2889182.960299792, 3771528.686539015 2889049.4505332964, 3771398.9799205298 2888811.602587795, 3771360.1494107945 2888775.420824449, 3771328.825952362 2888763.648229903))",5.817894588994253,42080.0,7233.0
93066,"POLYGON ((3762274.91859795 2894363.073036883, 3761852.581648386 2894407.2445934303, 3761255.5175617817 2894459.5529178507, 3761257.5812350507 2894529.7176652728, 3761290.36674824 2895144.6563631194, 3760913.060282466 2895882.8101910176, 3760551.5722369235 2896570.0927058747, 3760420.750265833 2896714.4373435196, 3760319.5626619705 2896805.4757537213, 3760129.657546144 2896961.0247379495, 3760110.8112764196 2896973.087890828, 3760121.6863447526 2896981.9945555143, 3760133.2278009793 2896995.8631120026, 3760648.9304528986 2897620.5002985396, 3760690.492693591 2897682.5481450194, 3760827.7316820417 2897944.6832248685, 3760857.2889937563 2898037.134590821, 3760881.871584103 2898130.06374023, 3760908.2486020117 2898388.6737836115, 3760901.0417016717 2898464.854377657, 3760891.2968387203 2898566.4080022005, 3760877.613520419 2898628.1330914693, 3760856.894334003 2898720.789630449, 3760826.149836918 2898837.125990675, 3760801.7749104453 2898917.5690502627, 3760786.4905227623 2898964.3703721007, 3760739.054856777 2899090.0498535, 3760736.149035648 2899110.4323669523, 3760908.452095596 2899224.1511629773, 3760957.225477389 2899259.2707937583, 3760953.75268622 2899274.681890257, 3760833.911903866 2899427.9221302127, 3760828.946544596 2899428.499613592, 3760785.1385062844 2899392.802617265, 3760748.383475325 2899376.631993909, 3760690.5956261195 2899352.430112343, 3760675.6808458483 2899353.963348669, 3760630.5766017893 2899403.930753643, 3760632.6455840394 2899423.8353745933, 3760666.0460921163 2899455.606738856, 3760865.7358208457 2899640.775013035, 3760887.1179137942 2899653.59752712, 3761050.387491516 2899581.222822403, 3761218.164632167 2899503.3897430026, 3761201.550377879 2899439.750377303, 3761219.47049464 2899417.825250054, 3761228.8436097484 2899411.798582554, 3761310.5405044486 2899473.609274121, 3761321.9825010626 2899487.487193254, 3761331.92258157 2899486.431904214, 3761498.9200999634 2899539.3457589187, 3761531.286027779 2899561.165045868, 3761646.373825414 2899654.647811177, 3761735.014672461 2899735.8949141335, 3761775.164993241 2899809.636997887, 3761803.8640026106 2899869.4015187803, 3761819.8132096557 2899877.820715228, 3761838.658893427 2899865.7579824394, 3762397.438386875 2899522.403627733, 3762764.7522911592 2899447.323683949, 3762824.393114261 2899440.9930464984, 3763200.911545765 2899381.6164810457, 3763216.1873744186 2899334.716519895, 3764073.0722222785 2898877.2127856673, 3764092.952697587 2898875.1029317863, 3764221.826952329 2898907.9610788757, 3764343.46842897 2898954.6813075226, 3764420.852636533 2898987.65862558, 3764533.9822495254 2899092.3893348845, 3764761.2752321055 2899260.439887486, 3764881.789158607 2899314.4053231385, 3765120.8679916454 2899324.5218360564, 3765177.7035714793 2899260.4653841574, 3765170.1932657566 2899236.0577267054, 3765150.6838631164 2899192.900102393, 3764974.343272738 2898990.1040860084, 3764902.120444335 2898922.2547107926, 3764011.953934828 2898107.0005781986, 3763471.3051209105 2897607.983000836, 3763435.9459224558 2897556.3957384657, 3763273.1006385223 2897240.629497089, 3763169.614001016 2896768.8908501184, 3763171.4868243756 2896738.5560339806, 3763099.458818674 2896720.945899952, 3762759.8127127355 2896811.7579454076, 3762581.7113285335 2896486.398556594, 3762497.793988903 2896150.4869471807, 3762384.6757458197 2895412.29322969, 3762348.394473704 2894983.7521226536, 3762333.09431602 2894834.545094437, 3762274.91859795 2894363.073036883))",12.185595324180019,108274.0,8885.0
93070,"POLYGON ((3758619.037424022 2896132.9201882267, 3759082.811695834 2896299.355048703, 3759482.434205911 2896404.807803667, 3759575.795028435 2896436.850983865, 3759764.8681511125 2896536.697276855, 3759836.625211998 2896599.5641292143, 3759876.9601977365 2896650.6731405444, 3759976.6636957913 2896790.9685478923, 3760110.8112764196 2896973.087890828, 3760129.657546144 2896961.0247379495, 3760319.5626619705 2896805.4757537213, 3760420.750265833 2896714.4373435196, 3760551.5722369235 2896570.0927058747, 3760913.060282466 2895882.8101910176, 3761290.36674824 2895144.6563631194, 3761257.5812350507 2894529.7176652728, 3761255.5175617817 2894459.5529178507, 3761002.100293747 2894486.1006245324, 3759750.138024925 2894576.688932264, 3759655.7888509715 2894586.5554278577, 3759455.9230870344 2894596.404844673, 3758970.0408492237 2894617.0429113484, 3758912.185257991 2894585.709887986, 3758901.870669845 2894682.2948338557, 3758781.499861215 2895697.745377722, 3758619.037424022 2896132.9201882267))",4.439150345032301,47499.0,10700.0
93071,"POLYGON ((3776583.0976012195 2896660.030960042, 3776589.3830994535 2896573.8943868307, 3776564.992886823 2896581.4586129948, 3776078.807562791 2896697.511701453, 3775666.973812134 2896622.406103131, 3775328.8697004663 2896187.742829144, 3774973.315090773 2895999.697485676, 3774607.0882835933 2895904.5434466256, 3773619.2629420776 2895878.5357533586, 3773599.9475116916 2895885.614341659, 3773601.4473895496 2895900.547314443, 3773314.174290329 2896446.431641565, 3773035.6233415175 2896859.307988757, 3772948.4316625297 2897060.1490710825, 3773097.6305911113 2897612.928128062, 3773103.6295571183 2897622.3034922574, 3773234.278244598 2897819.743286357, 3773389.1341393315 2897959.4799428736, 3773846.5147469565 2898371.6397819077, 3774168.747319361 2898526.5861718515, 3774355.053340026 2898594.8599015176, 3774391.163948986 2898607.37867441, 3774651.2360242256 2898631.4917638875, 3774728.514414639 2898637.6512834737, 3775396.474717293 2898595.220890277, 3775697.896019201 2898472.4481480303, 3775716.2773987954 2898455.4085191954, 3776160.6716896826 2897942.8244601768, 3776401.621619215 2897645.034881257, 3776441.7229946894 2897585.508627195, 3776461.4239185094 2897533.2648327053, 3776479.531510288 2897414.736742156, 3776539.1885661064 2897016.4268009313, 3776562.5524620432 2896802.9153097076, 3776583.0976012195 2896660.030960042))",7.207541584812067,49442.0,6860.0
93072,"POLYGON ((3763803.336849774 2902080.28571482, 3763837.096751941 2902066.690694345, 3763895.2436580965 2902045.5270242644, 3763978.1456095427 2902021.785132834, 3764269.364071224 2901949.995709096, 3764418.347503451 2901901.9168025125, 3765035.1274330057 2900894.0433459794, 3765761.797925017 2900209.7359450897, 3765914.5675458405 2900083.19824736, 3765904.291225373 2900065.690173089, 3765608.872172668 2899647.666549156, 3765612.3455418744 2899632.2559644994, 3765646.4779665223 2899573.3948902646, 3765625.563414851 2899565.55224974, 3765336.126252734 2899434.9274948896, 3765248.988483719 2899368.6105799456, 3765197.680292308 2899308.603859118, 3765189.1452208073 2899274.3436385817, 3765177.7035714793 2899260.4653841574, 3765120.8679916454 2899324.5218360564, 3764881.789158607 2899314.4053231385, 3764761.2752321055 2899260.439887486, 3764533.9822495254 2899092.3893348845, 3764420.852636533 2898987.65862558, 3764343.46842897 2898954.6813075226, 3764221.826952329 2898907.9610788757, 3764092.952697587 2898875.1029317863, 3764073.0722222785 2898877.2127856673, 3763216.1873744186 2899334.716519895, 3763200.911545765 2899381.6164810457, 3763161.629939069 2899586.7213282394, 3763315.630902459 2900773.0896318685, 3763555.3564285734 2901275.7605635673, 3763774.8130240873 2901997.788879832, 3763803.336849774 2902080.28571482))",5.236185802503533,36155.0,6905.0
93073,"POLYGON ((3777113.1804864276 2904939.547468937, 3777139.059783103 2904946.8153969585, 3777246.5407022936 2905016.011224935, 3777418.1351323584 2905113.734999747, 3777506.6752564125 2905144.745394909, 3777787.3712079297 2905140.5494387704, 3778067.600322137 2905131.373921509, 3778082.1342087006 2904979.1211956074, 3778135.564798423 2904633.5852078088, 3778266.0271911155 2904370.818791524, 3778358.106845456 2903798.2527381754, 3778357.8213303015 2903697.773731735, 3778423.4712711805 2903700.9285108913, 3778665.9107266585 2903715.882540186, 3778737.3666837253 2903285.1984203123, 3778896.578010603 2902720.7713906867, 3778874.7568754866 2902320.936765176, 3778785.9844877524 2901992.948063895, 3778603.430026598 2901679.776396137, 3778155.206973278 2901470.1615216685, 3777812.412245267 2901578.8009436787, 3777577.1906980886 2901610.89602641, 3777550.306598967 2901603.6232639877, 3777461.580545148 2901472.1209399523, 3777458.4806036935 2901442.2657590155, 3777515.315533922 2901310.6805540333, 3777901.3628654443 2900533.5377866044, 3778421.497735598 2899525.5447640144, 3778921.6885671047 2898849.837540138, 3779007.786380498 2898710.12257707, 3779135.964927239 2898465.5657941434, 3779191.163681849 2898293.935543077, 3779224.0931849023 2898124.640130005, 3779238.443504569 2898067.7845325614, 3779249.69477338 2898031.42804549, 3779277.3714768346 2897958.219296295, 3779277.848128791 2897912.9448809195, 3779415.290663789 2896997.81282076, 3779452.927844488 2896739.417295028, 3779411.1830636524 2896740.7031316343, 3779312.4724601423 2896739.4062568163, 3778714.2778189713 2896688.675365111, 3778237.9868161627 2896621.0405850895, 3778076.422939657 2896652.905614708, 3777994.890571868 2896678.508830669, 3777861.9271830316 2896760.6021256596, 3777751.5811955025 2896942.6458685687, 3777628.7722526304 2897164.1782996543, 3777608.594136603 2897261.696524205, 3777550.817833224 2897433.6771210204, 3777542.4667721754 2897449.55386647, 3777544.4331058552 2897469.467287899, 3777510.0084027844 2897574.5824283743, 3777460.960550763 2897635.0657828, 3777280.078446978 2897886.0858285353, 3777180.973061217 2898186.9608404296, 3777181.158840701 2898483.5456003686, 3777213.8392543336 2899147.1897646734, 3776952.6713310005 2899981.117563021, 3776620.5632959586 2900514.3905603415, 3776463.9388552206 2900701.676882849, 3776449.589846182 2900708.178395339, 3776045.0814731084 2900408.0422248556, 3775419.033466896 2900255.989292422, 3775200.8455780717 2900473.002419035, 3775000.3990107975 2900834.2547098068, 3774874.928616317 2901128.9174158815, 3774627.9158167937 2901418.550663694, 3774054.99306726 2901516.107561257, 3773244.13938508 2901550.4523875336, 3772908.4836424896 2901506.057396584, 3772895.790019492 2901539.8401255114, 3772926.7766685113 2901774.9759855536, 3773043.197291625 2901855.9770082394, 3773186.452353774 2901945.8624088615, 3773338.013944988 2901916.651464376, 3773581.973039109 2901986.3253124407, 3773695.200830528 2902027.9318448873, 3774022.4370852495 2902172.0374327684, 3774363.585189446 2902942.989568797, 3774876.5374465487 2903649.0171682793, 3775158.1989398114 2904046.853559794, 3775547.9061838007 2904585.189829355, 3775707.6139575485 2904677.116197293, 3775799.559100151 2904709.10530918, 3776076.256046416 2904576.638358508, 3776347.173399443 2904505.634071085, 3776674.6016147626 2904431.3232529936, 3777081.592869822 2904601.6577059343, 3777113.1804864276 2904939.547468937))",22.578135423439843,34081.0,1509.0
