Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
139003,,0.005477165615612137,0.9401737905583871,0.054349043826000656,,19.013,17.876,0.539
139004,,0.025721326023520473,0.8747459796659592,0.041054282475729405,0.05847841183479073,16.104,14.087,0.743
139005,,,0.7562332744487774,0.11206146928777096,0.13170525626345161,12.963000000000001,9.803,0.914
139007,,,0.8231346724645168,0.039609991302670344,0.1372553362328129,18.709,15.4,0.664
139008,,,0.9934986845280536,0.006501315471946404,,24.273,24.115000000000002,1.0
139009,,,0.9503564383031691,0.0005624070229475867,0.0490811546738835,23.26,22.105,0.92
140001,0.054791874621675035,,0.910456924308772,0.027980335362367742,0.0067708657071851855,16.661,15.169,0.875
140002,,,1.0,,,11.971,11.971,1.0
140003,,,0.9595483807116703,0.04045161928832972,,27.702,26.581,1.0
140004,,,0.8553431236022242,0.04020484315512429,0.1044520332426515,21.845,18.685,0.725
140005,,,0.9584870301894667,0.041512969810533304,,23.009,22.053,1.0
140006,,,0.9890153144939886,0.010984685506011548,,17.086000000000002,16.899,1.0
140009,,,0.9825495958781385,0.017450404121861485,,13.548,13.311,1.0
140010,,0.008446800624844573,0.8806410255596203,0.03844330483733428,0.07246886897820087,16.302,14.356,1.0
140012,0.049504561887542,,0.8750625296899844,0.0754329084224735,,13.898,12.161,1.0
140014,,,1.0,,,29.422,29.422,1.0
140015,,,0.931871152385557,0.034918717948801074,0.03321012966564189,29.996000000000002,27.953,0.85
141001,,0.050899005898033756,0.9122339042628336,0.021538871781996836,0.015328218057135827,20.435,18.642,0.92
141003,,,1.0,,,34.901,34.901,1.0
141004,0.15045696216750906,,0.843774522765057,0.005768515067433817,,17.732,14.962,1.0
141006,,,0.9552321290650095,0.0447678709349904,,29.471,28.151,1.0
141008,,,0.8687444836809026,0.02692366904168069,0.1043318472774167,15.867,13.785,1.0
141009,,0.009672095595126502,0.9533076754739774,0.024540048257973488,0.012480180672922593,15.92,15.177,0.781
141010,,,0.9889017202903945,0.011098279709605419,,28.98,28.658,1.0
141011,,,0.9751629947241562,0.005211490459940771,0.019625514815902995,23.162,22.587,1.0
141012,,,0.8018021605372968,0.014204418408576959,0.18399342105412608,23.258,18.648,0.891
142,0.005624618315403303,,0.8875585897470111,0.04096513262467287,0.06585165931291273,19.001,16.864,0.795
143,0.0016859513688736363,0.004186207267759788,0.8336455700014798,0.045642275430676386,0.11483999593121047,19.146,15.961,0.831
144,,0.0020524377673097724,0.8286312615124526,0.034575292088674325,0.13474100863156332,19.552,16.201,0.725
145,0.006091266153469079,0.011781320379034505,0.6371725915270439,0.11537777855538889,0.22957704338506366,12.965,8.261000000000001,0.582
146,0.004061299790765457,0.005728235449338525,0.7888477391600455,0.05579195366538082,0.14557077193446968,14.325000000000001,11.3,0.775
147,,,0.48609818926132076,0.10793764002655826,0.40596417071212093,12.076,5.87,0.433
148,,0.0019071826433605802,0.6630806515753239,0.09495113242845662,0.24006103335285897,12.486,8.279,0.611
149,,0.0020484232985098333,0.7337527314953425,0.0870092041502409,0.1771896410559068,10.02,7.352,0.674
150,,0.006778804756274197,0.6190574819578089,0.07276750571650968,0.30139620756940727,14.641,9.064,0.673
151,0.0028119322012429525,,0.6819171751921662,0.08030889898038279,0.23496199362620812,11.419,7.787,0.631
152,,,0.8856729877746998,0.029859785927617587,0.0844672262976825,20.003,17.716,0.823
153,,,0.8709379776291593,0.03127612596482406,0.09778589640601666,18.79,16.365000000000002,0.848
154001,,,0.9138289977724644,0.00923312331616303,0.07693787891137252,30.423000000000002,27.802,1.0
154002,,,0.7297564664499512,0.03152888192660594,0.23871465162344288,37.482,27.353,0.643
154004,,,0.8870214317860857,,0.11297856821391437,32.218,28.578,1.0
154006,,0.04524177431402814,0.8498118809895505,0.043676505755957544,0.061269838940463714,17.05,14.49,0.902
154007,,,0.7180075481092666,0.027073478556162777,0.2549189733345707,18.227,13.087,0.865
154008,,0.012849093066440062,0.9000621182554752,0.007206719830183125,0.07988206884790157,20.355,18.321,0.867
154010,,,0.8998227562241876,0.10017724377581222,,5.782,5.203,1.0
154011,,0.004733080262564217,0.9223997071616327,0.020166770397724403,0.052700442178078684,20.175,18.61,1.0
154013,,0.009748806963357434,0.8875393580422437,0.008737937686855799,0.09397389730754314,16.993000000000002,15.082,0.921
154014,,,0.9875479844334826,0.012452015566517458,,24.385,24.081,1.0
155001,,,0.9985673772654285,0.001432622734571465,,27.18,27.141000000000002,1.0
155004,,0.008775785984528961,0.9355292713392718,0.011582676215282986,0.04411226646091623,21.551000000000002,20.161,0.899
155008,,,0.9434644171798672,0.014331989168723655,0.04220359365140914,19.059,17.982,0.943
155009,,,0.8825322687163345,0.03930918422385298,0.07815854705981248,20.727,18.292,0.864
155011,,,0.166578270361586,0.006738608275870471,0.8266831213625435,22.911,3.817,0.537
155013,,0.002982399850910105,0.9460391214569549,0.03660176164115579,0.014376717050979128,16.651,15.753,0.763
155015,,,0.8854468142152331,0.012771503558322022,0.10178168222644496,19.766000000000002,17.501,1.0
155018,,,0.6817246960207385,0.04226364058320459,0.276011663396057,17.62,12.012,1.0
155019,,,1.0,,,8.121,8.121,1.0
156,,,0.8316114406363362,0.03970871387677529,0.1286798454868886,16.154,13.434000000000001,0.779
157,0.011642757235020824,0.024431129869702,0.8196219781843701,0.030421337073398187,0.11388279763750891,16.006,13.119,0.813
