Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
050014,0.003635449607512066,0.05584266452539044,0.7824280643458007,0.03547135509491176,0.12262246642638505,21.611,16.909,0.959
050017,,0.04278132520211576,0.925779314335565,0.03143936046231921,,22.804000000000002,21.112000000000002,1.0
050021,0.014543632358155999,0.05995465595992295,0.894472876504635,0.03102883517728612,,24.137,21.59,0.764
050028,,,0.7824642950055974,0.020232811785780222,0.19730289320862227,20.009,15.656,1.0
051001,,,0.7487309268969854,0.011690506322217168,0.23957856678079748,23.564,17.643,1.0
051004,,,0.8924270191833503,0.011560315047551055,0.09601266576909866,27.217000000000002,24.289,1.0
051008,0.07786422310509115,,0.797353505551557,0.014630292978044841,0.11015197836530692,24.149,19.255,1.0
051010,,0.015239811524394391,0.6179269508839507,0.024553117027626352,0.3422801205640286,26.083000000000002,16.117,1.0
051012,,0.026338245522778855,0.8788094893457409,0.026888178513362275,0.06796408661811794,22.947,20.166,0.879
051017,0.013690846788638666,,0.9531748724541309,0.005124850455600157,0.02800943030163028,27.17,25.897000000000002,1.0
051019,,0.027469791578487116,0.639263698858045,0.005214642758521738,0.32805186680494614,28.505,18.222,1.0
052001,,0.0014368789704038091,0.8187520570516001,0.0292042861952127,0.15060677778278325,27.475,22.495,1.0
052003,,0.0012906917669143383,0.8905911586196338,0.009169150896704009,0.09894899871674795,26.756,23.828,1.0
052005,,,0.8798520891358582,0.00985641834308136,0.11029149252106037,25.471,22.411,1.0
052008,,0.06185206986355793,0.8326550998637058,0.031317171545376915,0.07417565872735941,20.937,17.433,0.917
052009,,,0.9673281389057253,0.03267186109427467,,24.69,23.883,1.0
052011,,,0.99111083154608,0.008889168453920022,,17.67,17.513,0.779
053001,,,0.8755029928072317,0.0025863813403289074,0.12191062585243931,41.705,36.513,1.0
053003,0.07394474823432949,0.004512264561821187,0.7591256147218245,0.00836299693564756,0.15405437554637724,27.782,21.09,1.0
053005,,0.0005976127749103197,0.8251634436818942,0.03304977980033406,0.14118916374286145,22.592,18.642,0.934
053011,,,0.7062790888335039,0.015997015797112796,0.27772389536938336,23.332,16.479,1.0
053013,0.03414540127522826,0.0006025387397120319,0.8912215369236222,0.022031382365002784,0.05199914069643474,23.876,21.279,1.0
053022,,,0.9978918760954416,0.002108123904558357,,32.002,31.935000000000002,1.0
054001,0.03813956407338682,0.022340874762658346,0.858704767248764,0.011215836764649425,0.06959895715054137,34.178,29.349,0.916
054003,,,0.5489951076311066,0.052036938765499044,0.3989679536033943,21.145,11.608,1.0
054005,,0.07878207114632978,0.7654870533898365,,0.1557308754638338,14.21,10.877,1.0
054007,,,0.801326768403606,0.09239051478069453,0.10628271681569944,10.564,8.465,0.822
054008,,,0.4398413905022083,0.060472190302198324,0.4996864191955934,13.775,6.059,0.7
054009,,,0.8668760689591619,0.04491224026125511,0.08821169077958305,17.951,15.561,0.751
054010,0.08341702983083762,,0.29562917644986136,0.008216504930720764,0.6127372887885802,30.054000000000002,8.885,0.727
054022,,,0.8016530724117527,0.1983469275882474,,12.282,9.846,0.843
054024,,,0.9566745943557398,0.007691257178463659,0.03563414846579661,24.657,23.589000000000002,0.842
055001,,,0.7903517049400411,0.020584069394922827,0.18906422566503608,17.64,13.942,0.786
055002,,,0.74670295800203,0.002875642304192592,0.2504213996937773,30.399,22.699,0.879
055003,,,0.7000792704229607,0.016426160042523237,0.283494569534516,21.657,15.161,1.0
055011,,,0.7760580611817841,0.006833153370734788,0.21710878544748097,49.346000000000004,38.295,1.0
055014,0.035376606835449735,,0.7521543528668556,0.010583836965031772,0.201885203332663,21.490000000000002,16.164,1.0
055017,,0.02661338651849689,0.8224392574172447,0.05250354838108989,0.09844380768316861,19.385,15.943,0.958
056001,0.005826604119586409,,0.8986857341575288,0.006437235153181149,0.08905042656970369,26.721,24.014,1.0
056002,0.00426498969272493,0.0018870149847273648,0.7456367903421398,0.013003294904561093,0.2352079100758468,20.817,15.522,0.88
056003,,,0.6816472752107214,0.011042653918633925,0.30731007087064466,25.236,17.202,1.0
056004,0.014494692462510436,,0.7746750583009866,0.013358570005682217,0.19747167923082073,22.506,17.435,0.928
