orig_geocode,des_geocode,diff
1279,1326,114.00906372070312
1279,1277,0.7968063354492188
1279,1127,0.611053466796875
1279,1279,0.0
1279,1328,173.9111785888672
1279,1129,37.26605224609375
1279,1069,2.2489395141601562
1279,1108,82.9515380859375
1279,1217,55.57403564453125
1279,1067,1.4388580322265625
1279,1445,-2.3406600952148438
1328,1705,-110.020751953125
1328,1156,-49.357177734375
1328,1139,-179.5550537109375
1328,1097,-170.5495147705078
1328,1219,-160.44052124023438
1328,1159,-156.6772003173828
1328,1307,-171.85910034179688
1328,1157,-151.72254943847656
1328,1099,-154.16636657714844
1328,1237,-169.0885009765625
1328,1169,-102.9288330078125
1328,1309,-172.5417022705078
1328,1257,-166.75909423828125
1328,1109,-58.90028381347656
1328,1465,-77.43354797363281
1328,1239,-155.7526397705078
1328,1187,-142.56407165527344
1328,1324,-47.03495788574219
1328,1259,-170.631591796875
1328,1189,-57.37361145019531
1328,1326,-59.90211486816406
1328,1277,-173.1143798828125
1328,1127,-173.3001251220703
1328,1279,-173.9111785888672
1328,1328,0.0
1328,1129,-136.64512634277344
1328,1069,-171.6622314453125
1328,1108,-90.95964050292969
1328,1217,-118.33714294433594
1328,1067,-172.47232055664062
1328,1445,-176.2518310546875
1129,1705,26.624374389648438
1129,1156,87.28794860839844
1129,1139,-42.90991973876953
1129,1097,-33.904388427734375
1129,1219,-23.795387268066406
1129,1159,-20.032073974609375
1129,1307,-35.21398162841797
1129,1157,-15.077423095703125
1129,1099,-17.521240234375
1129,1237,-32.44337463378906
1129,1169,33.71629333496094
1129,1309,-35.896575927734375
1129,1257,-30.113967895507812
1129,1109,77.74484252929688
1129,1465,59.211578369140625
1129,1239,-19.107513427734375
1129,1187,-5.9189453125
1129,1324,89.61016845703125
1129,1259,-33.986473083496094
1129,1189,79.27151489257812
1129,1326,76.74301147460938
1129,1277,-36.46924591064453
1129,1127,-36.654998779296875
1129,1279,-37.26605224609375
1129,1328,136.64512634277344
1129,1129,0.0
1129,1069,-35.017112731933594
1129,1108,45.68548583984375
1129,1217,18.3079833984375
1129,1067,-35.82719421386719
1129,1445,-39.606712341308594
1069,1705,61.64148712158203
1069,1156,122.30506134033203
1069,1139,-7.8928070068359375
1069,1097,1.1127243041992188
1069,1219,11.221725463867188
1069,1159,14.985038757324219
1069,1307,-0.196868896484375
1069,1157,19.93968963623047
1069,1099,17.495872497558594
1069,1237,2.5737380981445312
1069,1169,68.73340606689453
1069,1309,-0.8794631958007812
1069,1257,4.903144836425781
1069,1109,112.76195526123047
1069,1465,94.22869110107422
1069,1239,15.909599304199219
1069,1187,29.098167419433594
1069,1324,124.62728118896484
1069,1259,1.0306396484375
1069,1189,114.28862762451172
1069,1326,111.76012420654297
1069,1277,-1.4521331787109375
1069,1127,-1.6378860473632812
1069,1279,-2.2489395141601562
1069,1328,171.6622314453125
1069,1129,35.017112731933594
1069,1069,0.0
1069,1108,80.70259857177734
1069,1217,53.325096130371094
1069,1067,-0.8100814819335938
1069,1445,-4.589599609375
1108,1705,-19.061111450195312
1108,1156,41.60246276855469
1108,1139,-88.59540557861328
1108,1097,-79.58987426757812
1108,1219,-69.48087310791016
1108,1159,-65.71755981445312
1108,1307,-80.89946746826172
1108,1157,-60.762908935546875
1108,1099,-63.20672607421875
1108,1237,-78.12886047363281
1108,1169,-11.969192504882812
1108,1309,-81.58206176757812
1108,1257,-75.79945373535156
1108,1109,32.059356689453125
1108,1465,13.526092529296875
1108,1239,-64.79299926757812
1108,1187,-51.60443115234375
1108,1324,43.9246826171875
1108,1259,-79.67195892333984
1108,1189,33.586029052734375
1108,1326,31.057525634765625
1108,1277,-82.15473175048828
1108,1127,-82.34048461914062
1108,1279,-82.9515380859375
1108,1328,90.95964050292969
1108,1129,-45.68548583984375
1108,1069,-80.70259857177734
1108,1108,0.0
1108,1217,-27.37750244140625
1108,1067,-81.51268005371094
1108,1445,-85.29219818115234
1217,1705,8.316390991210938
1217,1156,68.97996520996094
1217,1139,-61.21790313720703
1217,1097,-52.212371826171875
1217,1219,-42.103370666503906
1217,1159,-38.340057373046875
1217,1307,-53.52196502685547
1217,1157,-33.385406494140625
1217,1099,-35.8292236328125
1217,1237,-50.75135803222656
1217,1169,15.408309936523438
1217,1309,-54.204559326171875
1217,1257,-48.42195129394531
1217,1109,59.436859130859375
1217,1465,40.903594970703125
1217,1239,-37.415496826171875
1217,1187,-24.2269287109375
1217,1324,71.30218505859375
1217,1259,-52.294456481933594
1217,1189,60.963531494140625
1217,1326,58.435028076171875
1217,1277,-54.77722930908203
1217,1127,-54.962982177734375
1217,1279,-55.57403564453125
1217,1328,118.33714294433594
1217,1129,-18.3079833984375
1217,1069,-53.325096130371094
1217,1108,27.37750244140625
1217,1217,0.0
1217,1067,-54.13517761230469
1217,1445,-57.914695739746094
1067,1705,62.451568603515625
1067,1156,123.11514282226562
1067,1139,-7.082725524902344
1067,1097,1.9228057861328125
1067,1219,12.031806945800781
1067,1159,15.795120239257812
1067,1307,0.6132125854492188
1067,1157,20.749771118164062
1067,1099,18.305953979492188
1067,1237,3.383819580078125
1067,1169,69.54348754882812
1067,1309,-0.0693817138671875
1067,1257,5.713226318359375
1067,1109,113.57203674316406
1067,1465,95.03877258300781
1067,1239,16.719680786132812
1067,1187,29.908248901367188
1067,1324,125.43736267089844
1067,1259,1.8407211303710938
1067,1189,115.09870910644531
1067,1326,112.57020568847656
1067,1277,-0.6420516967773438
1067,1127,-0.8278045654296875
1067,1279,-1.4388580322265625
1067,1328,172.47232055664062
1067,1129,35.82719421386719
1067,1069,0.8100814819335938
1067,1108,81.51268005371094
1067,1217,54.13517761230469
1067,1067,0.0
1067,1445,-3.7795181274414062
1445,1705,66.23108673095703
1445,1156,126.89466094970703
1445,1139,-3.3032073974609375
1445,1097,5.702323913574219
1445,1219,15.811325073242188
1445,1159,19.57463836669922
1445,1307,4.392730712890625
1445,1157,24.52928924560547
1445,1099,22.085472106933594
1445,1237,7.163337707519531
1445,1169,73.32300567626953
1445,1309,3.7101364135742188
1445,1257,9.492744445800781
1445,1109,117.35155487060547
1445,1465,98.81829071044922
1445,1239,20.49919891357422
1445,1187,33.687767028808594
1445,1324,129.21688842773438
1445,1259,5.6202392578125
1445,1189,118.87822723388672
1445,1326,116.34972381591797
1445,1277,3.1374664306640625
1445,1127,2.9517135620117188
1445,1279,2.3406600952148438
1445,1328,176.2518310546875
1445,1129,39.606712341308594
1445,1069,4.589599609375
1445,1108,85.29219818115234
1445,1217,57.914695739746094
1445,1067,3.7795181274414062
1445,1445,0.0
