7.091918945312500000e+00,-5.357165527343750000e+01,7.662621307373046875e+01,6.762068176269531250e+01,5.751168060302734375e+01,5.374836730957031250e+01,6.893027496337890625e+01,4.879371643066406250e+01,5.123753356933593750e+01,6.615966796875000000e+01,0.000000000000000000e+00,6.961286926269531250e+01,6.383026123046875000e+01,-4.402854919433593750e+01,-2.549528503417968750e+01,5.282380676269531250e+01,3.963523864746093750e+01,-5.589387512207031250e+01,6.770276641845703125e+01,-4.555522155761718750e+01,-4.302671813964843750e+01,7.018553924560546875e+01,7.037129211425781250e+01,7.098234558105468750e+01,-1.029288330078125000e+02,3.371629333496093750e+01,6.873340606689453125e+01,-1.196919250488281250e+01,1.540830993652343750e+01,6.954348754882812500e+01,7.332300567626953125e+01
-6.252095031738281250e+01,-1.231845245361328125e+02,7.013343811035156250e+00,-1.992187500000000000e+00,-1.210118865966796875e+01,-1.586450195312500000e+01,-6.825942993164062500e-01,-2.081915283203125000e+01,-1.837533569335937500e+01,-3.453201293945312500e+00,-6.961286926269531250e+01,0.000000000000000000e+00,-5.782608032226562500e+00,-1.136414184570312500e+02,-9.510815429687500000e+01,-1.678906250000000000e+01,-2.997763061523437500e+01,-1.255067443847656250e+02,-1.910102844238281250e+00,-1.151680908203125000e+02,-1.126395874023437500e+02,5.726699829101562500e-01,7.584228515625000000e-01,1.369476318359375000e+00,-1.725417022705078125e+02,-3.589657592773437500e+01,-8.794631958007812500e-01,-8.158206176757812500e+01,-5.420455932617187500e+01,-6.938171386718750000e-02,3.710136413574218750e+00
-5.673834228515625000e+01,-1.174019165039062500e+02,1.279595184326171875e+01,3.790420532226562500e+00,-6.318580627441406250e+00,-1.008189392089843750e+01,5.100013732910156250e+00,-1.503654479980468750e+01,-1.259272766113281250e+01,2.329406738281250000e+00,-6.383026123046875000e+01,5.782608032226562500e+00,0.000000000000000000e+00,-1.078588104248046875e+02,-8.932554626464843750e+01,-1.100645446777343750e+01,-2.419502258300781250e+01,-1.197241363525390625e+02,3.872505187988281250e+00,-1.093854827880859375e+02,-1.068569793701171875e+02,6.355278015136718750e+00,6.541030883789062500e+00,7.152084350585937500e+00,-1.667590942382812500e+02,-3.011396789550781250e+01,4.903144836425781250e+00,-7.579945373535156250e+01,-4.842195129394531250e+01,5.713226318359375000e+00,9.492744445800781250e+00
5.112046813964843750e+01,-9.543106079101562500e+00,1.206547622680664062e+02,1.116492309570312500e+02,1.015402297973632812e+02,9.777691650390625000e+01,1.129588241577148438e+02,9.282226562500000000e+01,9.526608276367187500e+01,1.101882171630859375e+02,4.402854919433593750e+01,1.136414184570312500e+02,1.078588104248046875e+02,0.000000000000000000e+00,1.853326416015625000e+01,9.685235595703125000e+01,8.366378784179687500e+01,-1.186532592773437500e+01,1.117313156127929688e+02,-1.526672363281250000e+00,1.001831054687500000e+00,1.142140884399414062e+02,1.143998413085937500e+02,1.150108947753906250e+02,-5.890028381347656250e+01,7.774484252929687500e+01,1.127619552612304688e+02,3.205935668945312500e+01,5.943685913085937500e+01,1.135720367431640625e+02,1.173515548706054688e+02
3.258720397949218750e+01,-2.807637023925781250e+01,1.021214981079101562e+02,9.311596679687500000e+01,8.300696563720703125e+01,7.924365234375000000e+01,9.442555999755859375e+01,7.428900146484375000e+01,7.673281860351562500e+01,9.165495300292968750e+01,2.549528503417968750e+01,9.510815429687500000e+01,8.932554626464843750e+01,-1.853326416015625000e+01,0.000000000000000000e+00,7.831909179687500000e+01,6.513052368164062500e+01,-3.039859008789062500e+01,9.319805145263671875e+01,-2.005993652343750000e+01,-1.753143310546875000e+01,9.568082427978515625e+01,9.586657714843750000e+01,9.647763061523437500e+01,-7.743354797363281250e+01,5.921157836914062500e+01,9.422869110107421875e+01,1.352609252929687500e+01,4.090359497070312500e+01,9.503877258300781250e+01,9.881829071044921875e+01
-4.573188781738281250e+01,-1.063954620361328125e+02,2.380240631103515625e+01,1.479687500000000000e+01,4.687873840332031250e+00,9.245605468750000000e-01,1.610646820068359375e+01,-4.030090332031250000e+00,-1.586273193359375000e+00,1.333586120605468750e+01,-5.282380676269531250e+01,1.678906250000000000e+01,1.100645446777343750e+01,-9.685235595703125000e+01,-7.831909179687500000e+01,0.000000000000000000e+00,-1.318856811523437500e+01,-1.087176818847656250e+02,1.487895965576171875e+01,-9.837902832031250000e+01,-9.585052490234375000e+01,1.736173248291015625e+01,1.754748535156250000e+01,1.815853881835937500e+01,-1.557526397705078125e+02,-1.910751342773437500e+01,1.590959930419921875e+01,-6.479299926757812500e+01,-3.741549682617187500e+01,1.671968078613281250e+01,2.049919891357421875e+01
-3.254331970214843750e+01,-9.320689392089843750e+01,3.699097442626953125e+01,2.798544311523437500e+01,1.787644195556640625e+01,1.411312866210937500e+01,2.929503631591796875e+01,9.158477783203125000e+00,1.160229492187500000e+01,2.652442932128906250e+01,-3.963523864746093750e+01,2.997763061523437500e+01,2.419502258300781250e+01,-8.366378784179687500e+01,-6.513052368164062500e+01,1.318856811523437500e+01,0.000000000000000000e+00,-9.552911376953125000e+01,2.806752777099609375e+01,-8.519046020507812500e+01,-8.266195678710937500e+01,3.055030059814453125e+01,3.073605346679687500e+01,3.134710693359375000e+01,-1.425640716552734375e+02,-5.918945312500000000e+00,2.909816741943359375e+01,-5.160443115234375000e+01,-2.422692871093750000e+01,2.990824890136718750e+01,3.368776702880859375e+01
6.298579406738281250e+01,2.322219848632812500e+00,1.325200805664062500e+02,1.235145568847656250e+02,1.134055557250976562e+02,1.096422424316406250e+02,1.248241500854492188e+02,1.046875915527343750e+02,1.071314086914062500e+02,1.220535430908203125e+02,5.589387512207031250e+01,1.255067443847656250e+02,1.197241363525390625e+02,1.186532592773437500e+01,3.039859008789062500e+01,1.087176818847656250e+02,9.552911376953125000e+01,0.000000000000000000e+00,1.235966415405273438e+02,1.033865356445312500e+01,1.286715698242187500e+01,1.260794143676757812e+02,1.262651672363281250e+02,1.268762207031250000e+02,-4.703495788574218750e+01,8.961016845703125000e+01,1.246272811889648438e+02,4.392468261718750000e+01,7.130218505859375000e+01,1.254373626708984375e+02,1.292168884277343750e+02
-6.061084747314453125e+01,-1.212744216918945312e+02,8.923446655273437500e+00,-8.208465576171875000e-02,-1.019108581542968750e+01,-1.395439910888671875e+01,1.227508544921875000e+00,-1.890904998779296875e+01,-1.646523284912109375e+01,-1.543098449707031250e+00,-6.770276641845703125e+01,1.910102844238281250e+00,-3.872505187988281250e+00,-1.117313156127929688e+02,-9.319805145263671875e+01,-1.487895965576171875e+01,-2.806752777099609375e+01,-1.235966415405273438e+02,0.000000000000000000e+00,-1.132579879760742188e+02,-1.107294845581054688e+02,2.482772827148437500e+00,2.668525695800781250e+00,3.279579162597656250e+00,-1.706315917968750000e+02,-3.398647308349609375e+01,1.030639648437500000e+00,-7.967195892333984375e+01,-5.229445648193359375e+01,1.840721130371093750e+00,5.620239257812500000e+00
5.264714050292968750e+01,-8.016433715820312500e+00,1.221814346313476562e+02,1.131759033203125000e+02,1.030669021606445312e+02,9.930358886718750000e+01,1.144854965209960938e+02,9.434893798828125000e+01,9.679275512695312500e+01,1.117148895263671875e+02,4.555522155761718750e+01,1.151680908203125000e+02,1.093854827880859375e+02,1.526672363281250000e+00,2.005993652343750000e+01,9.837902832031250000e+01,8.519046020507812500e+01,-1.033865356445312500e+01,1.132579879760742188e+02,0.000000000000000000e+00,2.528503417968750000e+00,1.157407608032226562e+02,1.159265136718750000e+02,1.165375671386718750e+02,-5.737361145019531250e+01,7.927151489257812500e+01,1.142886276245117188e+02,3.358602905273437500e+01,6.096353149414062500e+01,1.150987091064453125e+02,1.188782272338867188e+02
5.011863708496093750e+01,-1.054493713378906250e+01,1.196529312133789062e+02,1.106473999023437500e+02,1.005383987426757812e+02,9.677508544921875000e+01,1.119569931030273438e+02,9.182043457031250000e+01,9.426425170898437500e+01,1.091863861083984375e+02,4.302671813964843750e+01,1.126395874023437500e+02,1.068569793701171875e+02,-1.001831054687500000e+00,1.753143310546875000e+01,9.585052490234375000e+01,8.266195678710937500e+01,-1.286715698242187500e+01,1.107294845581054688e+02,-2.528503417968750000e+00,0.000000000000000000e+00,1.132122573852539062e+02,1.133980102539062500e+02,1.140090637207031250e+02,-5.990211486816406250e+01,7.674301147460937500e+01,1.117601242065429688e+02,3.105752563476562500e+01,5.843502807617187500e+01,1.125702056884765625e+02,1.163497238159179688e+02
-6.309362030029296875e+01,-1.237571945190429688e+02,6.440673828125000000e+00,-2.564857482910156250e+00,-1.267385864257812500e+01,-1.643717193603515625e+01,-1.255264282226562500e+00,-2.139182281494140625e+01,-1.894800567626953125e+01,-4.025871276855468750e+00,-7.018553924560546875e+01,-5.726699829101562500e-01,-6.355278015136718750e+00,-1.142140884399414062e+02,-9.568082427978515625e+01,-1.736173248291015625e+01,-3.055030059814453125e+01,-1.260794143676757812e+02,-2.482772827148437500e+00,-1.157407608032226562e+02,-1.132122573852539062e+02,0.000000000000000000e+00,1.857528686523437500e-01,7.968063354492187500e-01,-1.731143798828125000e+02,-3.646924591064453125e+01,-1.452133178710937500e+00,-8.215473175048828125e+01,-5.477722930908203125e+01,-6.420516967773437500e-01,3.137466430664062500e+00
-6.327937316894531250e+01,-1.239429473876953125e+02,6.254920959472656250e+00,-2.750610351562500000e+00,-1.285961151123046875e+01,-1.662292480468750000e+01,-1.441017150878906250e+00,-2.157757568359375000e+01,-1.913375854492187500e+01,-4.211624145507812500e+00,-7.037129211425781250e+01,-7.584228515625000000e-01,-6.541030883789062500e+00,-1.143998413085937500e+02,-9.586657714843750000e+01,-1.754748535156250000e+01,-3.073605346679687500e+01,-1.262651672363281250e+02,-2.668525695800781250e+00,-1.159265136718750000e+02,-1.133980102539062500e+02,-1.857528686523437500e-01,0.000000000000000000e+00,6.110534667968750000e-01,-1.733001251220703125e+02,-3.665499877929687500e+01,-1.637886047363281250e+00,-8.234048461914062500e+01,-5.496298217773437500e+01,-8.278045654296875000e-01,2.951713562011718750e+00
-6.389042663574218750e+01,-1.245540008544921875e+02,5.643867492675781250e+00,-3.361663818359375000e+00,-1.347066497802734375e+01,-1.723397827148437500e+01,-2.052070617675781250e+00,-2.218862915039062500e+01,-1.974481201171875000e+01,-4.822677612304687500e+00,-7.098234558105468750e+01,-1.369476318359375000e+00,-7.152084350585937500e+00,-1.150108947753906250e+02,-9.647763061523437500e+01,-1.815853881835937500e+01,-3.134710693359375000e+01,-1.268762207031250000e+02,-3.279579162597656250e+00,-1.165375671386718750e+02,-1.140090637207031250e+02,-7.968063354492187500e-01,-6.110534667968750000e-01,0.000000000000000000e+00,-1.739111785888671875e+02,-3.726605224609375000e+01,-2.248939514160156250e+00,-8.295153808593750000e+01,-5.557403564453125000e+01,-1.438858032226562500e+00,2.340660095214843750e+00
1.100207519531250000e+02,4.935717773437500000e+01,1.795550537109375000e+02,1.705495147705078125e+02,1.604405212402343750e+02,1.566772003173828125e+02,1.718591003417968750e+02,1.517225494384765625e+02,1.541663665771484375e+02,1.690885009765625000e+02,1.029288330078125000e+02,1.725417022705078125e+02,1.667590942382812500e+02,5.890028381347656250e+01,7.743354797363281250e+01,1.557526397705078125e+02,1.425640716552734375e+02,4.703495788574218750e+01,1.706315917968750000e+02,5.737361145019531250e+01,5.990211486816406250e+01,1.731143798828125000e+02,1.733001251220703125e+02,1.739111785888671875e+02,0.000000000000000000e+00,1.366451263427734375e+02,1.716622314453125000e+02,9.095964050292968750e+01,1.183371429443359375e+02,1.724723205566406250e+02,1.762518310546875000e+02
-2.662437438964843750e+01,-8.728794860839843750e+01,4.290991973876953125e+01,3.390438842773437500e+01,2.379538726806640625e+01,2.003207397460937500e+01,3.521398162841796875e+01,1.507742309570312500e+01,1.752124023437500000e+01,3.244337463378906250e+01,-3.371629333496093750e+01,3.589657592773437500e+01,3.011396789550781250e+01,-7.774484252929687500e+01,-5.921157836914062500e+01,1.910751342773437500e+01,5.918945312500000000e+00,-8.961016845703125000e+01,3.398647308349609375e+01,-7.927151489257812500e+01,-7.674301147460937500e+01,3.646924591064453125e+01,3.665499877929687500e+01,3.726605224609375000e+01,-1.366451263427734375e+02,0.000000000000000000e+00,3.501711273193359375e+01,-4.568548583984375000e+01,-1.830798339843750000e+01,3.582719421386718750e+01,3.960671234130859375e+01
-6.164148712158203125e+01,-1.223050613403320312e+02,7.892807006835937500e+00,-1.112724304199218750e+00,-1.122172546386718750e+01,-1.498503875732421875e+01,1.968688964843750000e-01,-1.993968963623046875e+01,-1.749587249755859375e+01,-2.573738098144531250e+00,-6.873340606689453125e+01,8.794631958007812500e-01,-4.903144836425781250e+00,-1.127619552612304688e+02,-9.422869110107421875e+01,-1.590959930419921875e+01,-2.909816741943359375e+01,-1.246272811889648438e+02,-1.030639648437500000e+00,-1.142886276245117188e+02,-1.117601242065429688e+02,1.452133178710937500e+00,1.637886047363281250e+00,2.248939514160156250e+00,-1.716622314453125000e+02,-3.501711273193359375e+01,0.000000000000000000e+00,-8.070259857177734375e+01,-5.332509613037109375e+01,8.100814819335937500e-01,4.589599609375000000e+00
1.906111145019531250e+01,-4.160246276855468750e+01,8.859540557861328125e+01,7.958987426757812500e+01,6.948087310791015625e+01,6.571755981445312500e+01,8.089946746826171875e+01,6.076290893554687500e+01,6.320672607421875000e+01,7.812886047363281250e+01,1.196919250488281250e+01,8.158206176757812500e+01,7.579945373535156250e+01,-3.205935668945312500e+01,-1.352609252929687500e+01,6.479299926757812500e+01,5.160443115234375000e+01,-4.392468261718750000e+01,7.967195892333984375e+01,-3.358602905273437500e+01,-3.105752563476562500e+01,8.215473175048828125e+01,8.234048461914062500e+01,8.295153808593750000e+01,-9.095964050292968750e+01,4.568548583984375000e+01,8.070259857177734375e+01,0.000000000000000000e+00,2.737750244140625000e+01,8.151268005371093750e+01,8.529219818115234375e+01
-8.316390991210937500e+00,-6.897996520996093750e+01,6.121790313720703125e+01,5.221237182617187500e+01,4.210337066650390625e+01,3.834005737304687500e+01,5.352196502685546875e+01,3.338540649414062500e+01,3.582922363281250000e+01,5.075135803222656250e+01,-1.540830993652343750e+01,5.420455932617187500e+01,4.842195129394531250e+01,-5.943685913085937500e+01,-4.090359497070312500e+01,3.741549682617187500e+01,2.422692871093750000e+01,-7.130218505859375000e+01,5.229445648193359375e+01,-6.096353149414062500e+01,-5.843502807617187500e+01,5.477722930908203125e+01,5.496298217773437500e+01,5.557403564453125000e+01,-1.183371429443359375e+02,1.830798339843750000e+01,5.332509613037109375e+01,-2.737750244140625000e+01,0.000000000000000000e+00,5.413517761230468750e+01,5.791469573974609375e+01
-6.245156860351562500e+01,-1.231151428222656250e+02,7.082725524902343750e+00,-1.922805786132812500e+00,-1.203180694580078125e+01,-1.579512023925781250e+01,-6.132125854492187500e-01,-2.074977111816406250e+01,-1.830595397949218750e+01,-3.383819580078125000e+00,-6.954348754882812500e+01,6.938171386718750000e-02,-5.713226318359375000e+00,-1.135720367431640625e+02,-9.503877258300781250e+01,-1.671968078613281250e+01,-2.990824890136718750e+01,-1.254373626708984375e+02,-1.840721130371093750e+00,-1.150987091064453125e+02,-1.125702056884765625e+02,6.420516967773437500e-01,8.278045654296875000e-01,1.438858032226562500e+00,-1.724723205566406250e+02,-3.582719421386718750e+01,-8.100814819335937500e-01,-8.151268005371093750e+01,-5.413517761230468750e+01,0.000000000000000000e+00,3.779518127441406250e+00
-6.623108673095703125e+01,-1.268946609497070312e+02,3.303207397460937500e+00,-5.702323913574218750e+00,-1.581132507324218750e+01,-1.957463836669921875e+01,-4.392730712890625000e+00,-2.452928924560546875e+01,-2.208547210693359375e+01,-7.163337707519531250e+00,-7.332300567626953125e+01,-3.710136413574218750e+00,-9.492744445800781250e+00,-1.173515548706054688e+02,-9.881829071044921875e+01,-2.049919891357421875e+01,-3.368776702880859375e+01,-1.292168884277343750e+02,-5.620239257812500000e+00,-1.188782272338867188e+02,-1.163497238159179688e+02,-3.137466430664062500e+00,-2.951713562011718750e+00,-2.340660095214843750e+00,-1.762518310546875000e+02,-3.960671234130859375e+01,-4.589599609375000000e+00,-8.529219818115234375e+01,-5.791469573974609375e+01,-3.779518127441406250e+00,0.000000000000000000e+00
